authorId,contrib_index,description,type,syntax,semantic
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Réduire les rémunérations des hauts fonctionnaires,proposition,positive,negative
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Remettre en place les portiques pour les poids lourds étrangers uniquement,statement,negative,neutral
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Supprimer la CSG sur les retraites,statement,negative,neutral
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Ne pas imposer la CSG non déductible,proposition,positive,negative
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Lutter contre la fraude fiscale et sanctionner sévèrement,proposition,positive,negative
VXNlcjplOGJlNDE3Yy0xYjNlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,89,Instaurer un impôt symbolique même très bas pour tous les revenus même très bas,proposition,positive,negative
VXNlcjowNWY3ZjM4My0xZDViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,90,"Prélèvement à la source des honoraires des Acteurs,Chanteurs,Sportifs.",statement,negative,negative
VXNlcjowNWY3ZjM4My0xZDViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,90,Certains partent a l’étranger sans payer d’impôts,statement,negative,negative
VXNlcjowNWY3ZjM4My0xZDViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,90,"Les Dirigeants d'Entreprise,dont l'Etat est actionnaire ou a donné des aides doivent payer leurs impôts en France.",proposition,positive,positive
VXNlcjowNWY3ZjM4My0xZDViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,90,Intégrer les ouvres d'art dans les succession à partir d'un plafond à définir,proposition,negative,neutral
VXNlcjozNDIwMzhjMC0xZDRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,91,Chaque citoyen même modeste devrait payer l'impôt sur le revenu,statement,negative,neutral
VXNlcjozNDIwMzhjMC0xZDRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,91,Ne pas prendre la classe moyenne pour des vaches à lait,proposition,negative,negative
VXNlcjozNDIwMzhjMC0xZDRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,91,Supprimer la taxe d'habitation pour tout le monde,proposition,positive,positive
VXNlcjozNDIwMzhjMC0xZDRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,91,Ne pas faire payer à nouveau la classe moyenne,proposition,negative,negative
VXNlcjowYzhiMzM1Ny0xYTU4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,93,Frapper en priorité les très riches,statement,negative,positive
VXNlcjowYzhiMzM1Ny0xYTU4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,93,Taxes comme l'ISF et la flat taxe doivent être mises en avant,proposition,positive,neutral
VXNlcjowYzhiMzM1Ny0xYTU4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,93,Lutter contre l'évasion fiscale est essentiel,proposition,positive,positive
VXNlcjowYzhiMzM1Ny0xYTU4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,93,Supprimer les niches fiscales inefficaces et coûteuses est une nécessité,proposition,negative,negative
VXNlcjoyZDVlMjZlZS0xZDc5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,94,Que tout le monde paie des impôts depuis le premier euro gagné,statement,negative,neutral
VXNlcjoyZDVlMjZlZS0xZDc5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,94,y compris sur les prestations sociales,statement,negative,neutral
VXNlcjoyZDVlMjZlZS0xZDc5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,94,les tranches d'impôts soient plus nombreuses et progressives,proposition,positive,positive
VXNlcjoyZDVlMjZlZS0xZDc5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,94,"Supprimer l'augmentation de la CSG pour les retraités, c'est injuste",proposition,negative,negative
VXNlcjo5YmJhZGMzMi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,95,Les fonctionnaires ne sont pas tous nécessaires,statement,negative,negative
VXNlcjo5YmJhZGMzMi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,95,Il y a trop d'agences publiques créées pour des raisons politiques,proposition,positive,negative
VXNlcjo5YmJhZGMzMi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,95,Les jardiniers dans les collectivités devraient être considérés comme des travailleurs privés,proposition,positive,neutral
VXNlcjo5YmJhZGMzMi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,95,Diminuer le nombre de fonctionnaires permettrait d'économiser des ressources publiques,statement,positive,neutral
VXNlcjpkZmE1YTgxNS0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,96,Chaque citoyen doit payer l'impôt,statement,negative,neutral
VXNlcjpkZmE1YTgxNS0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,96,Paiement de l'impôt est une obligation pour tout citoyen,statement,negative,neutral
VXNlcjpkZmE1YTgxNS0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,96,"Même avec une participation très faible, chaque citoyen doit contribuer à l'impôt",proposition,positive,negative
VXNlcjowODE5YzhiNi0xZDUxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,97,Les tranches d'impositions devraient davantage intégrer la situation familiale,statement,positive,neutral
VXNlcjowODE5YzhiNi0xZDUxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,97,Personne isolée avec enfant et veuve doivent être pris en compte dans les tranches d'imposition,statement,negative,positive
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,Nous devons contribuer en fonction de nos revenus et de tous les revenus,statement,positive,neutral
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,Tous les foyers fiscaux doivent payer la même imposition,statement,negative,negative
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,On commence par 20 euros annuels pour tous les foyers fiscaux,proposition,positive,positive
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,Les tranches d'imposition s'adaptent au revenu sans étrangler les très hauts revenus,proposition,positive,neutral
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,Il est injuste de ne pas prendre en compte les prestations familiales et sociales dans le calcul des impôts,statement,negative,negative
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,L'ISF est une mauvaise chose car il pousse les 'gros revenus' à investir,proposition,negative,negative
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,Nous devons inciter les 'gros revenus' à investir dans la transition écologique ou dans l'investissement en soutenant les entreprises françaises et en contrôlant,proposition,positive,positive
VXNlcjozM2EwNTM3Ni0xY2Q1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,99,"S'ils ne font pas d'investissement à hauteur de l'ISF, ils doivent payer la différence",proposition,negative,negative
VXNlcjpjMDBhZDU0OC0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,101,"CSG de +1,7 % pour les retraités à supprimer totalement",statement,negative,negative
VXNlcjpjMDBhZDU0OC0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,101,"retraites sur l'inflation, celles-ci étant bloquées depuis trop longtemps 2013",proposition,positive,negative
VXNlcjpjMDBhZDU0OC0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,101,la CSG soit progressive,proposition,negative,negative
VXNlcjpjMDBhZDU0OC0xZTFmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,101,l'est et la CSG qui est plus importante financièrement ne l'est pas,statement,negative,negative
VXNlcjo3MGRjZGM3MS0xZDYwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,103,"Les impôts doivent être payés par tout le monde, y compris les personnes à faible revenu",statement,positive,neutral
VXNlcjo3MGRjZGM3MS0xZDYwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,103,Tout le monde doit payer des impôts en fonction de ses revenus,statement,negative,negative
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,Les mêmes personnes payent toujours pour les autres,statement,negative,negative
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,Cela n'est pas juste,statement,negative,negative
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,L'équilibre de l'économie est inégalitaire,statement,negative,negative
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,Il faudrait remettre en question le système actuel,proposition,positive,neutral
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,Un partage des richesses est nécessaire pour un pays équilibré,proposition,positive,positive
VXNlcjplMmRjNWE1NS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,104,Note : Les phrases ont été reformulées pour être plus claires et autonomes.,statement,positive,neutral
VXNlcjozNjgwMWQ4YS0xOTlhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,107,Les citoyens devraient payer un impôt progressif en fonction de leurs revenus,statement,negative,neutral
VXNlcjozNjgwMWQ4YS0xOTlhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,107,Cet impôt permettrait une répartition plus équitable des richesses et des ressources publiques,proposition,positive,positive
VXNlcjpiODRkNzFjNS0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,109,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjpmZDYwZWI0Yy0xOTYzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,111,Éviter l'évasion fiscale est essentiel,statement,positive,neutral
VXNlcjpmZDYwZWI0Yy0xOTYzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,111,Faire un audit de toutes les niches fiscales,proposition,positive,neutral
VXNlcjpmZDYwZWI0Yy0xOTYzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,111,Supprimer les niches fiscales inutiles,proposition,negative,negative
VXNlcjpmZDYwZWI0Yy0xOTYzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,111,Courager le courage pour ne pas céder aux lobbys,proposition,positive,positive
VXNlcjoyN2Q4ZWZlMy0xZDZiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,112,Le revenu est redistributif,statement,positive,neutral
VXNlcjoyN2Q4ZWZlMy0xZDZiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,112,Il faut augmenter les droits d'enregistrement sur les successions,proposition,negative,positive
VXNlcjpmNGNiZmJmOS0xZDk1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,113,Élargir l'assiette à tous les citoyens,statement,positive,neutral
VXNlcjpmNGNiZmJmOS0xZDk1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,113,Supprimer les niches et exemptions,proposition,negative,negative
VXNlcjpmNGNiZmJmOS0xZDk1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,113,Redéployer les affectations des impôts et taxes,proposition,positive,neutral
VXNlcjoxYjQyYTI0ZS0xYTI3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,114,Les entreprises et les puissants utilisent des stratégies pour éviter les règles fiscales,statement,negative,negative
VXNlcjoxYjQyYTI0ZS0xYTI3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,114,Ils ont recours à des avocats spécialisés pour les aider à contourner les lois,statement,negative,negative
VXNlcjo1ZTY0MTE3MS0xOTY3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,115,Les entreprises doivent gérer leurs coûts pour faire ruisseler leurs revenus,statement,negative,neutral
VXNlcjo1ZTY0MTE3MS0xOTY3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,115,Faire ruisseler les revenus nécessite une bonne gestion des ressources,proposition,positive,neutral
VXNlcjo1ZTY0MTE3MS0xOTY3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,115,La réduction des coûts peut aider à faire ruisseler les revenus,proposition,negative,positive
VXNlcjo1NGU5YjAzNS0xYWRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,117,Retenir l'impôt sur tous les revenus,statement,negative,negative
VXNlcjo1NGU5YjAzNS0xYWRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,117,Tous les revenus doivent être soumis à l'impôt,statement,positive,neutral
VXNlcjo1NGU5YjAzNS0xYWRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,117,Impôter le travail pour financer les services publics,proposition,positive,positive
VXNlcjo1NGU5YjAzNS0xYWRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,117,Impôter le capital pour réduire la richesse inégalité,proposition,positive,negative
VXNlcjo1NGU5YjAzNS0xYWRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,117,Impôter les multinationales pour prévenir l'évasion fiscale,proposition,positive,negative
VXNlcjpmN2E5MjUwYS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,118,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjoxYjJkNzYzNy0xOTY5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,120,Les impôts sont un moyen de redistribuer la richesse et de réduire les inégalités,statement,positive,neutral
VXNlcjoxYjJkNzYzNy0xOTY5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,120,Remettre les impôts aux plus fortunés permettrait de financer des services publics essentiels,proposition,positive,positive
VXNlcjoxYjJkNzYzNy0xOTY5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,120,Cela encouragerait les entreprises à investir dans l'économie et créer des emplois,proposition,positive,positive
VXNlcjoxYjJkNzYzNy0xOTY5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,120,Les personnes les plus riches auraient encore plus d'argent pour investir et créer de la richesse,statement,negative,negative
VXNlcjoxYjJkNzYzNy0xOTY5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,120,La redistribution de la richesse pourrait améliorer la justice sociale et réduire les inégalités,proposition,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,"La justice fiscale est un sujet de préoccupation pour les journalistes, politiques et citoyens",statement,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,L'injustice fiscale est flagrante au plus près des limites des tranches définies,statement,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Les exemples récents d'injustice fiscale sont l'augmentation de la CSG pour les retraités et l'exonération de la taxe d'habitation selon le revenu fiscal,statement,positive,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Cette méthode de seuils ou de plafonds induit des situations conflictuelles entre voisins ou amis,statement,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Les ménages dépassant les seuils d'exonération se sentent injustement lésés par rapport à ceux qui sont en dessous du seuil,statement,positive,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Tout le monde parle de justice fiscale mais personne ne bouge,proposition,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,La progressivité totale et réelle est-elle si difficile à mettre en place que personne n'ose entamer le chantier ?,proposition,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Pouvez-nous concevoir un algorithme de calcul pour lisser au maximum ces seuils ou plafonds ?,proposition,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Est-il possible de traduire cet algorithme en code informatique et l'introduire dans les logiciels utilisés par les services de l'État ?,proposition,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,121,Cette solution apaiserait les relations entre les contribuables et réduirait le sentiment d'injustice,proposition,positive,positive
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Les gens à faible revenus ne payent pas d'impôt,statement,negative,negative
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Il y a une différence dans l'accès aux produits de défiscalisation en fonction du revenu,statement,positive,neutral
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Les foyers gagnant plus de 10000 euros par mois ont accès plus facile aux produits de défiscalisation,statement,negative,negative
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,La classe moyenne perd du pouvoir d'achat sans cesse,statement,negative,negative
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,"Nous travaillons et nous ne rechignons pas à l'effort, mais nous perdons du pouvoir d'achat",proposition,positive,negative
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Il faut aider la classe moyenne à sortir de l'eau,proposition,positive,positive
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Notre pouvoir d'achat baisse sans cesse,statement,negative,negative
VXNlcjo0ZmFmYzE5My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,122,Nous sommes les oubliés de toutes les réformes fiscales,statement,negative,negative
VXNlcjoyM2QxZDI2MS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,123,Rétablir l'ISF,statement,negative,negative
VXNlcjoyM2QxZDI2MS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,123,L'ISF est un impôt sur le patrimoine qui a été supprimé en 2017,statement,positive,neutral
VXNlcjoyM2QxZDI2MS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,123,Créer une tranche supplémentaire d'impôt à 70%,proposition,negative,negative
VXNlcjpjMWVjNjFhNS0xZDRlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,124,tout le monde devrait y être soumis,proposition,negative,negative
VXNlcjpjMWVjNjFhNS0xZDRlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,124,dès le 1er euro,statement,positive,neutral
VXNlcjpjMWVjNjFhNS0xZDRlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,124,créer + de tranches,proposition,positive,positive
VXNlcjo5ZTljNGQzYS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,125,Obliger toutes les entreprises et personnes faisant des profits sur notre territoire à payer leurs impôts en France,statement,negative,positive
VXNlcjo5ZTljNGQzYS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,125,Exclure toute possibilité de montage financier pour qu'elles passent outre,proposition,negative,negative
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,La TVA représente actuellement le double de la CSG,statement,negative,neutral
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,"Baisser la CSG sur les salaires de 1,5%",proposition,positive,positive
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,"Baisser la TVA sur les produits de premières nécessité de 5,5% à 5%",proposition,positive,positive
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,Augmenter la tranche haute de la TVA de 20 à 21%,proposition,positive,neutral
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,Ceci n'aurait aucune incidence sur les revenus de l'état,statement,negative,neutral
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,Remplacer un impôt sur le travail par un impôt sur la consommation,proposition,positive,positive
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,Mettre les produits étranger sur le même point que la production française avec un cout = 0,proposition,positive,positive
VXNlcjoyODVlNjgyMS0xOTVkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,126,Réduire les avantages fiscaux accordés à certaines professions (journaliste par exemple),proposition,negative,negative
VXNlcjo2ZTgxMmU5ZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,127,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjpkZTIzYzdjNC0xZDUyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,128,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjpkNTkwNWNmNi0xYzI2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,129,La taxe d'habitation payable par chaque résident et proportionnelle aux revenus serait maintenue,statement,positive,neutral
VXNlcjpkNTkwNWNmNi0xYzI2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,129,elle est versée aux communes (si revenus hors de France > forfait de taxe sur la plus forte taxe d’habitation de la commune),proposition,positive,neutral
VXNlcjpkNTkwNWNmNi0xYzI2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,129,La taxe foncière payable par chaque propriétaire et proportionnelle aux revenus,statement,positive,neutral
VXNlcjpkNTkwNWNmNi0xYzI2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,129,(si revenus déclarés hors de France > forfait de taxe sur la plus forte taxe foncière du département),proposition,negative,negative
VXNlcjpkNTkwNWNmNi0xYzI2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,129,elle est versée aux départements,proposition,positive,neutral
VXNlcjo0ZjdmODEwZC0xZDQ0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,130,Taxer plus les entreprises qui gagnent des milliards,statement,negative,neutral
VXNlcjo0ZjdmODEwZC0xZDQ0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,130,Retourner au peuple une partie de la richesse créée,proposition,positive,positive
VXNlcjo0Y2U1NzVlMy0xZDc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,131,Les impôts multiples devraient être remplacés par un unique impôt,statement,negative,neutral
VXNlcjo0Y2U1NzVlMy0xZDc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,131,Ce système permettrait une simplification de la fiscalité,proposition,positive,positive
VXNlcjo0Y2U1NzVlMy0xZDc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,131,"Tous les revenus, y compris les rentes, devraient être soumis à ce nouvel impôt",statement,negative,neutral
VXNlcjo0Y2U1NzVlMy0xZDc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,131,Un barème continu plutôt que des paliers pourrait réduire les inégalités fiscales,proposition,positive,positive
VXNlcjo0Y2U1NzVlMy0xZDc3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,131,Payer cet impôt par tous les monde pourrait générer une plus grande solidarité et équité,proposition,positive,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Les ministres députés et sénateurs doivent sérieusement réduire leur train de vie,statement,negative,neutral
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,"Voitures de fonction, repas de gala, voyages doivent être réduits",proposition,negative,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Ils doivent justifier leurs frais professionnels,proposition,negative,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,L'indemnité discrétionnaire des parlementaires doit être supprimée,statement,negative,negative
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Un plafond de dépenses doit être établi pour les frais professionnels,proposition,negative,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Ces dépenses doivent être remboursées sur examen de justificatifs avec validation par la Cour des Comptes,proposition,negative,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Il faut trouver un moyen de remplacer l'ISF,statement,negative,neutral
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,La taxe foncière progressive selon les revenus ou patrimoine net d'endettement pourrait être une alternative à l'ISF,proposition,positive,positive
VXNlcjplYWEzMDdiOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,133,Une taxe Tobin sur les transactions boursières au niveau européen pourrait également être un moyen de remplacer l'ISF,proposition,positive,positive
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,Expliquer le cout réel des services de l'état à 'hauteur d'homme',proposition,negative,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,pour que les budgets fassent sens auprès de chaque citoyen,proposition,positive,positive
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,établir une échelle comparative avec les grandes démocraties impôts/services pour mieux comprendre le sens de la dépense,proposition,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,Note:,statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,"* ""Expliquer le cout réel des services de l'état à 'hauteur d'homme'"" is a proposition because it suggests an action to be taken.",statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,* The syntax of this phrase is positive because it does not contain any explicit negation.,statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,* The semantic value is neutral because the phrase does not express a clear opinion or emotion.,statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,"* ""pour que les budgets fassent sens auprès de chaque citoyen"" is also a proposition because it suggests an action to be taken. Its syntax is positive and its semantic value is positive",statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,* The third phrase is a proposition again,statement,positive,neutral
VXNlcjplY2Y2YTM5Yi0xOTY4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,134,Please let me know if you have any further requests!,statement,positive,neutral
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Les niches fiscales sont inefficaces et créent des inégalités,statement,negative,negative
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Il est temps d'abolir les niches fiscales pour favoriser l'économie équitable,proposition,positive,negative
